dataset,round,client,fedavg_weight,residual_norm,clipped_residual_norm,support_s,alpha,residual_cos_to_rcon,is_valid_residual
Caltech101,13,8,0.10000000149011612,0.005277951247990131,0.005277951247990131,0.01704704388976097,0.04638942703604698,0.11997918784618378,1
Caltech101,13,9,0.10000000149011612,0.007426940370351076,0.005277951247990131,0.03380291908979416,0.0919865146279335,0.2427746057510376,1
Caltech101,14,0,0.10000000149011612,0.006258112844079733,0.006258112844079733,0.04340745136141777,0.08391417562961578,0.3263198137283325,1
Caltech101,14,1,0.10000000149011612,0.006884431000798941,0.006258112844079733,0.032461460679769516,0.06275366246700287,0.2272493839263916,1
Caltech101,14,2,0.10000000149011612,0.00780434999614954,0.006258112844079733,0.040237993001937866,0.07778705656528473,0.22228452563285828,1
Caltech101,14,3,0.10000000149011612,0.006678449921309948,0.006258112378418446,0.06044253706932068,0.11684596538543701,0.48515427112579346,1
Caltech101,14,4,0.10000000149011612,0.00393278244882822,0.00393278244882822,0.052383214235305786,0.10126589238643646,0.2660180330276489,1
Caltech101,14,5,0.10000000149011612,0.004476548172533512,0.004476548172533512,0.03890740126371384,0.07521479576826096,0.2315996289253235,1
Caltech101,14,6,0.10000000149011612,0.007477037608623505,0.006258112844079733,0.05521542951464653,0.1067410558462143,0.38409289717674255,1
Caltech101,14,7,0.10000000149011612,0.004891571123152971,0.004891571123152971,0.05078352242708206,0.09817340970039368,0.3290741443634033,1
Caltech101,14,8,0.10000000149011612,0.004845155403017998,0.004845155403017998,0.059926215559244156,0.11584782600402832,0.35950952768325806,1
Caltech101,14,9,0.10000000149011612,0.007160363718867302,0.006258112378418446,0.08351865410804749,0.1614561229944229,0.6607344150543213,1
Caltech101,15,0,0.10000000149011612,0.003963871393352747,0.003963871393352747,0.020258041098713875,0.058088984340429306,0.10217324644327164,1
Caltech101,15,1,0.10000000149011612,0.005288457963615656,0.004059950355440378,0.04000280797481537,0.11470617353916168,0.39473724365234375,1
Caltech101,15,2,0.10000000149011612,0.005657065659761429,0.004059949889779091,0.023134799674153328,0.066337950527668,0.02242743782699108,1
Caltech101,15,3,0.10000000149011612,0.006618025247007608,0.004059949889779091,0.04812450706958771,0.13799475133419037,0.2747168242931366,1
Caltech101,15,4,0.10000000149011612,0.003427199088037014,0.003427199088037014,0.028515463694930077,0.0817667543888092,0.1688365489244461,1
Caltech101,15,5,0.10000000149011612,0.003933791071176529,0.003933791071176529,0.04195326194167137,0.12029901146888733,0.4899972677230835,1
Caltech101,15,6,0.10000000149011612,0.004059950355440378,0.004059950355440378,0.02133857272565365,0.06118734925985336,0.21537438035011292,1
Caltech101,15,7,0.10000000149011612,0.005953158251941204,0.004059949889779091,0.04484143480658531,0.128580704331398,0.44522595405578613,1
Caltech101,15,8,0.10000000149011612,0.00397984916344285,0.00397984916344285,0.061784639954566956,0.17716455459594727,0.5369284749031067,1
Caltech101,15,9,0.10000000149011612,0.005272402428090572,0.004059950355440378,0.018788013607263565,0.05387374386191368,0.06589384377002716,1
Caltech101,16,0,0.10000000149011612,0.004433753434568644,0.004433753434568644,0.0646171048283577,0.1586546152830124,0.4663853645324707,1
